_id,Title,Company,Location,Salary,Description,Date,Job_Search,Department_Search
p_4a8de9943286ee98,Développeur informatique H/F,ActinG RH,Saint-Didier-au-Mont-d'Or (69),30 000 € - 40 000 € par an,"Notre client, Société d’Ingénierie Informatique située à Lyon Ouest, recrute dans le cadre de son développement un Développeur WinDev (F/H). En interaction avec l’équipe ERP, vous participez à l’évolution et à la maintenance des applications de nos clients sous WINDEV. Vous serez ainsi amené(e) à : Définir les spécifications techniques Concevoir, développer les applications Conduire les tests unitaires et d’ensemble Assurer la maintenance corrective et évolutive Produire la documentation technique des applications développées Participer aux réunions de suivi, à l’assistance technique de nos clients Être force de proposition Profil recherché : Issu d’une formation supérieure (BTS, DUT, Ecole d’ingénieur…), vous bénéficiez d’une expérience significative en entreprise dans le domaine informatique avec une connaissance en WinDev, idéalement PHP. La connaissance du secteur Industriel est un réel plus. Rigoureux et méthodique, vous avez la volonté de produire des services de qualité en respect des plannings de développement. Type d'emploi : CDI Salaire : 30 000,00€ à 40 000,00€ /an",05/10/2019,Développeur,Rhône
pj_6f786146aaee0eea,DÉVELOPPEUR WEB FULLSTACK JAVASCRIPT ANGULAR 8 / NODE,Cellance,Lyon (69),,"Vous êtes curieux et enthousiaste ? Vous vivez chaque projet comme un challenge collectif ? Vous souhaitez participer au développement d'une start-up à forte croissance de la FrenchTech ? Vous voulez un job de développeur en Full Stack JS enrichissant utilisant des technos de pointe ? Nous avons fondé Cellance en 2016 qui édite des outils de gestion de projet collaboratif pour ses clients. Nos offres sont couplées avec un accompagnement conseil pour durablement faire évoluer les pratiques managériales et adapter les organisations. Dans une phase de croissance rapide, nous cherchons à étoffer notre équipe, aujourd’hui composée de 15 collaborateurs soudés. Notre ambition : doubler de taille d’ici fin 2021 ! Nous sommes à la recherche d’un développeur en CDI (pour notre bureau de Lyon) afin de participer au développement de nos applications B2B. Responsabilités et missions : En lien direct avec le CTO et en équipe resserrée, suivant une méthodologie AGILE avec Jira, vous participez à l’ensemble des phases du projet : Définition des spécifications fonctionnelles et design des nouveaux écrans, Développement FrontOffice : Angular 8, TypeScript, Cordova (iOS / Android), Webpack, Material Design, RxJS ... Interconnexion BackOffice : API REST, Node.JS, Typescript, Nest.JS, ORM Sequilize, base de données SQL, passport.JS JWT, Socket.IO… Déploiement en ligne et sur les Stores Qualifications et compétences : Vous avez idéalement un BAC+4/5 en informatique Vous êtes autonome, débrouillard et rigoureux, De nature curieuse et ouverte, vous avez le goût du travail en équipe et la volonté de vous investir au sein d’une société innovante, Vous disposez de bonnes connaissances en développement d’applications web JS (Angular 8, Node.js, Git) et des patterns asynchrones, Vous aimez être au top sur les dernières news et tendances de la tech. Avantages : Participer à des projets de développement qui utilise les dernières technologies du moment, Mutuelle, 50% de l’abonnement TCL, un bon d’achat de 150€/an pour améliorer ton confort au bureau, Des bureaux sympas d’environ 200 m² à Jean Macé (grands bureaux, du bon café, un babyfoot, Spotify pour tous …) Type d'emploi : CDI",,Développeur,Rhône
pj_ad706e8bf652ab46,Developpeur Web H/F,Gérard Perrier Industrie,Colombier-Saugnieu (69),,"Depuis 1967, nous développons nos activités sur un cœur de métier précis : la conception, la construction, l’installation et la maintenance d’équipements électriques, électroniques et d’automatismes industriels. Avec plus de 1850 salariés, le Groupe GPI se compose de huit sociétés autonomes : SOTEB, GERAL, SEIREL, ARDATEM, SERA, IDEM Industrie, BONTRONIC et TECHNISONIC. Chacune est positionnée sur des marchés en croissance constante. Leur réunion au sein du Groupe GPI nous permet d’offrir à l’industrie la gamme de services la plus vaste du secteur. Le Groupe GPI connait depuis plusieurs années une forte croissance avec une progression significative de son chiffre d’affaires évoluant de 100M€ en 2010 à 191M€ en 2018. Description de poste Intégré(e) au sein de la Cellule GPI Experts, vous participez à la conception et à la réalisation d’applications métier WEB ou pour mobiles. A ce titre et dans un contexte d’innovation permanente, vous utilisez essentiellement les technologies les plus récentes. Vous commencerez par réaliser une application dans son intégralité en autonomie. Au sein d’une équipe composée de Développeurs, vous aurez ensuite pour missions principales : Développement WEB – back-end en ASP.NET CORE et front-end en Vue.JS (TypeScript) Accompagnement de nos clients sur la migration vers un Cloud AZURE En tant que Développeur Web, vous serez amené à échanger avec un grand nombre d’interlocuteurs au sein du Groupe GPI. Profil De formation BAC+3 à Ingénieur / BAC+5 en Informatique, vous justifiez d’une première expérience (stage et alternance inclus) en entreprise ou comme prestataire sur des missions similaires. Les profils débutants seront étudiés. La connaissance de l’environnement industriel serait un plus. Une bonne maîtrise du langage de programmation .NET est indispensable. La connaissance de JavaScript, Docker et Kubernetes seraient un plus. Vous souhaitez travaillez dans une entreprise à taille humaine et disposant des moyens d’assurer son avenir. Curieux et doté de qualités relationnelles certaines, vous appréciez le travail en équipe et savez travailler en autonomie. Vous aimez discutez, argumenter et savez être convaincant. Vous disposez également d’un esprit de synthèse et de bonnes capacités de restitution. Des déplacements occasionnels sont à prévoir. Le poste, basé à l’aéroport Lyon Saint-Exupéry, est à pourvoir dès que possible en CDI. Le salaire est à négocier en fonction de votre profil et de votre expérience. Type d'emploi : CDI",,Développeur,Rhône
pj_a7c8254e7f87f390,STAGE DÉVELOPPEUR WEB FULLSTACK JAVASCRIPT ANGULAR 8 / NODE,Cellance,Lyon (69),,"Vous êtes curieux et enthousiaste ? Vous vivez chaque projet comme un challenge collectif ? Vous souhaitez participer au développement d'une start-up à forte croissance de la FrenchTech ? Vous voulez un job de développeur en Stack JS enrichissant utilisant des technos de pointe ? Anciens consultants d’un cabinet de conseil international, nous avons fondé Cellance en 2016 qui édite des outils de gestion de projet collaboratif pour ses clients. Nos offres sont couplées avec un accompagnement conseil pour durablement faire évoluer les pratiques managériales et adapter les organisations. Dans une phase de croissance rapide, nous cherchons à étoffer notre équipe, aujourd’hui composée de 15 collaborateurs soudés. Notre ambition : doubler de taille d’ici fin 2020 ! Nous sommes à la recherche d’un développeur stagiaire pour une période de 4 à 6 mois qui débuterait entre septembre et avril 2020 (pour notre bureau de Lyon) afin de participer au développement de nos applications B2B. (Le stage sera ouvert à une pré-embauche à l'issue). Responsabilités et missions : En lien direct avec le CTO et en équipe resserrée, suivant une méthodologie AGILE avec Jira, vous participez à l’ensemble des phases du projet : Développement FrontOffice : Angular 7, TypeScript, Cordova (iOS / Android), Webpack, Material Design, NgRx ... Développement BackOffice : Node.JS, Typescript, Sails.JS, webservice REST, ORM Sequilize, base de données SQL, passport.JS JWT, Socket.IO… Déploiement en ligne et sur les Stores Qualifications et compétences : Vous avez idéalement un BAC+4/5 en informatique Vous êtes autonome, débrouillard et rigoureux, De nature curieuse et ouverte, vous avez le goût du travail en équipe et la volonté de vous investir au sein d’une société innovante, Vous disposez de bonnes connaissances en développement d’applications web JS (Angular 7, Node.js, Git) et des patterns asynchrones, Vous aimez être au top sur les dernières news et tendances de la tech. Avantages : Participer à des projets de développement qui utilise les dernières technologies du moment, 50% de l’abonnement TCL Des bureaux sympas d’environ 200 m² à Jean Macé (grands bureaux, du bon café, un babyfoot, Spotify pour tous …) Cette offre est bien-sûr ouverte à une pré-embauche. Rejoignez-nous ! Type d'emploi : Stage",,Développeur,Rhône
pj_5ddfff63307b3341,Développeur PHP,Commersens - vetementpro.com,Lyon (69),,"Dans le cadre de son développement, la société Commersens, éditrice du site vetementpro.com, recherche un développeur ou une développeuse PHP / SQL / Javascript pour la rationalisation et le développement technique de son site web e-commerce et de ses outils internes. Sous la direction du responsable digital, vous disposerez d'une certaine autonomie et vous participerez à toutes les étapes de l'élaboration de nos solutions. Compétences nécessaires : PHP 7 POO Mysql / MariaDb Javascript HTML 5 CSS 3 Compétences appréciées : Première expérience avec Prestashop 1.6 Connaissance d'un framework web PHP, architecture MVC Connaissance de base en administration système (Linux, Apache...) Sensibilité aux bonnes pratiques de développement, design pattern, test unitaire; ainsi qu'aux problématiques de montée en charge des site web. Environnement : Petit équipe chaleureuse Bureaux lumineux en RDC dans un parc arboré dotés de services (parking, restaurant, navette transport...) situés dans le quartier Moulin à Vent à Vénissieux, à deux pas de Lyon 8ème et du périphérique. Profil : bac +3 à bac +5 informatique 1 à 3 ans d'expérience Temps plein 35h Rémunération selon profil + tickets restaurants Type d'emploi : Temps plein Expérience: développement PHP: 1 an (Requis) Langages de programmation: 1 an (Requis) Formation: Bac +3 (Licence / Bachelor) (Requis) Lieu: Lyon (69) (Requis) Langue: français (Requis)",,Développeur,Rhône
pj_3f9f5c887cfcda00,Ingénieur développeur Informatique H/F,Entreprise de Logistique et Transport,Lyon (69),60 000 € - 65 000 € par an,"Poste et missions : Dans le cadre de son fort développement, notre client souhaite créer ce poste, afin d’intégrer et maitriser le développement de l’ensemble de ces solutions informatiques. Votre mission principale sera de développer de nouvelles fonctionnalités et/ou des sites internet en environnement C# .NET et assurer le maintien en condition opérationnelle de l’infrastructure réseau. Vous serez également appelé à vous occuper de : Diagnostiquer et résoudre les pannes Optimiser et actualiser les solutions pour les adapter aux évolutions techniques Gérer l’accès et la sauvegarde de la BDD Rédiger les procédures et mettre à jour les dossiers d’exploitation Participer à l’amélioration de la politique de sécurité informatique Maintenir en condition opérationnelle et assurer la sécurisation des équipements Participer à la rédaction des cahiers des charges Profil du candidat : De formation ingénieur, vous avez une expérience de 2 ans minimum sur un poste de développeur informatique. Vous maîtrisez le développement en environnement C#.NET, ASP.NET, JAVA et connaissez les outils associés. Vous avez le sens de l'écoute et aimez travailler en équipe, vous possédez des qualités d’adaptation face à la diversité des demandes et des travaux à effectuer. L'innovation est une seconde nature pour vous et vous avez une curiosité naturelle qui vous pousse à vous tenir informé au quotient des évolutions technologiques. La compréhension de l'anglais technique est souhaitée. Votre motivation pour travailler avec notre client sera clairement exprimée dans la lettre de motivation qui accompagnera votre candidature. Qualités requises : Bon relationnel, Dynamisme, Réactivité, Sens du service, Organisé et Rigoureux, Capacité d’initiative Réception des candidatures du 27/09 au 11/10/2019 Traitement des candidatures du 02/10 au 25/10/2019 Rémunération et Statut : 60 à 65 K€/An Brut Statut Cadre, forfait 214 jours/An Rattachement Hiérarchique : Gérant de la société Motif de recrutement : Création de poste Présentation client : Notre client est une jeune société logistique implantée sur le secteur de Lyon sur une plateforme de 10 000 m². Sa croissance importante sur son début d'activité dû à l’arrivée de plusieurs gros clients, l'amène à repenser sa stratégie de développement de solution informatique. Il souhaite donc maitriser et intégrer le développement de ses solutions informatique pour gagner en réactivité et efficience. Venez participer à la belle aventure d'une jeune entreprise pleine de promesses et qui ne demande qu'à se développer avec vous ! Avantages : Participation au transport RTT Type d'emploi : Temps plein, CDI Salaire : 60 000,00€ à 65 000,00€ /an Expérience: ingénieur développement h/f ou similaire: 2 ans (Requis)",,Développeur,Rhône
pj_d5e5a3093b126792,Développeur Full Stack,klervi,Villeurbanne (69),,"À propos de klervi La société klervi est un bureau d'étude qui intervient sur le développement informatique de systèmes articulés autour d'un automate industriel et d'un logiciel central, pour diverses applications telles que: vélos en libre-service: produits vendus sous la marque Smoove (http://www.smoove.fr/) bornes de charge pour véhicules électriques: produits vendus sous la marque DBT (http://dbtcev.fr/) système de gestion de carburant pour stations privatives: produits vendus sous la marque GIR (http://www.gir.fr/) Dans le cadre du développement de nos activités, nous créons un nouveau poste d'ingénieur au sein de notre équipe de R&D, composée de 5 personnes à Lyon Villeurbanne, et 2 personnes en télétravail au Canada. Environnement technique Nos produits sont conçus en JavaScript/AngularJS pour la partie front-end, et en C pour les parties back-end et automate. L'environnement de travail est sous Linux. Les applications serveur sont déployées sur les plateformes Linux et Windows, en SaaS ou sur site. Les automates fonctionnent sur un Linux embarqué, avec processeur ARM. Nous sommes attachés à la qualité du code et à des principes comme KISS et DRY. Notre ""Joel Test score"": 10/12. Profil recherché Ingénieur de formation BAC+5 minimum, débutant(e) ou avec expérience, vous avez un goût prononcé pour le développement logiciel et une solide culture technique vous êtes créatif et rigoureux vous êtes à l'aise avec la ligne de commande sous Linux vous êtes opérationnel, ou en mesure de le devenir rapidement, sur les technologies suivantes: Front-end: HTML, CSS (Bootstrap), AngularJS Back-end: SQL, au moins un framework web (Django, Zend, Rails...) Langages: JavaScript, C Outils: Linux, Bash, Git, Node.js Des compétences dans le domaine embarqué (Linux ou microcontrôleur) et l'électronique sont également appréciées. Vous aurez en charge le développement, les tests et la maintenance de l'une de nos applications, et serez amené à intervenir sur un spectre technique large, incluant l'interface utilisateur et le back-end du logiciel central, ainsi que l'application embarquée sur l'automate. Vous intégrerez une équipe à taille humaine, où vous pourrez vous épanouir en travaillant sur des projets particulièrement motivants. Si vous êtes expérimenté(e), un poste en télétravail est envisageable. Type d'emploi : CDI",,Développeur,Rhône
pj_0e213bf1f81d0c5e,Développeur .NET H/F,AST Groupe,Décines-Charpieu (69),,"AST Groupe, 3eme constructeur de maisons individuelles, 1er réseau de franchise en maison ossature bois et Promoteur immobilier. Acteur de 1er rang à l’échelle nationale et côté en bourse, AST Groupe évolue au service de particuliers, de professionnels et de collectivités sur des projets de construction, de promotion immobilière et d’aménagement foncier. Reconnu sur ses marchés et atteignant les 225 M€ de CA en 2018, notre groupe ambitionne une forte croissance sur les prochaines années et nous nous mobilisons vers l’avenir et la réussite.  Dans le cadre de notre développement, nous recrutons en CDI un : Développeur Web H/F Basé au siège de Décines (proximité Lyon), vous intégrez l'équipe Recherche et Développement de la DSI (composée de 7 personnes). Vous serez notamment en charge du développement et du suivi de modules de projets informatiques (progiciels et outils de travail internes orientés web). Vos missions principales sont : De l'extranet fournisseurs des applications mobiles à destination de nos clients de l'API Rédiger les spécifications détaillées, assurer la recette interne et la documentation du produit. Assurer une assistance de niveau 2 auprès de l’équipe support. Participer à des projets métiers en relation avec des prestataires externes.  Avantages: Tickets restaurant ; Mutuelle Familiale + Prévoyance ; Comité d’Entreprise ; 9 jours de RTT  Vous justifiez d’une formation de niveau Bac +5 et êtes à l'aise avec les concepts de programmation orienté objet et l’architecture logiciel. Nous recherchons une ou un développeur informatique curieux et force de proposition. Votre aptitude à travailler en équipe, votre réactivité, autonomie et votre sens des responsabilités vous permettront de réussir et vous épanouir à nos côtés. Des connaissances en .NET (ASP.NET & C#) et technologies Web (Angular / Javascript / CSS) sont fortement appréciées. Une première expérience en T.D.D (Test Driven Développement), Entities Framework, SQL et GIT sont un plus.",,Développeur,Rhône
pj_e4799bb5625005a4,Développeur Web,Rex-Rotary,Lyon (69),,"Rex-Rota-quoi ? Vous ne nous connaissez pas ? Pas de problème, lorsque vous aurez lu ces quelques lignes, vous visualiserez un peu mieux qui nous sommes. Nous évoluons sur le marché B to B (professionnel) des solutions documentaires, filiale du groupe Ricoh, Rex Rotary est présent sur tout le territoire français, avec 58 agences. Nos 600 collaborateurs apportent leurs expertises dans le domaine des solutions d'impression, de la gestion de flux documentaires, de la technologie du traitement de l'information et de la sauvegarde. Après cette rapide description, laissez-nous vous illustrer le parcours sur lequel nous souhaitons vous accompagner. LES TROIS PREMIERS MOIS (PÉRIODE D’ESSAI) : « JUST DO IT, NO JUDGEMENT » L’idée durant les trois premiers mois, c’est de voir vos compétences réelles, votre capacité d’adaptation, mais également votre intégration avec l’équipe et la façon dont vous travailler dans ce nouveau contexte. Pas de pression à avoir, le but est de se connaitre mutuellement et de voir si les choses fonctionnent bien. De notre côté, nous aurons pour mission de vous former à nos outils et méthodes de développement. Vous serez donc apte à : Comprendre nos méthodes de travail. Mettre en pratique vos compétences. DE TROIS A UN AN : Ça y est ! Vous êtes autonome dans vos missions, et vous êtes force de proposition. Vous commencez à avoir réalisé quelques programmes dont vous devez assurer le support. Vous veillez à la mise à jour de vos programmes, à l’optimisation et à l’amélioration de l’existant en fonction des retours des collaborateurs. Vous serez susceptibles de mener des sessions de formation auprès des futurs utilisateurs de vos programmes. Vous évoluerez en binôme sur certaines missions, et serez amener à travailler en collaboration avec d’autres services afin répondre du mieux possible aux besoins décelés. À ce stade, vous serez apte à : Conduire la totalité d’un projet de création d’un nouveau programme. Faire preuve de réactivité et d’adaptabilité, et mettre en avant l’expérience utilisateur. UN AN ET PLUS… : Vous commencez à avoir une vision à plus long-terme, vous essayez d’anticiper les futurs besoins des utilisateurs, et améliorez sans cesse vos compétences de développeur. Nous souhaitons maintenir à jour nos technologies, c’est pourquoi si vous êtes demandeur de formation, nous trouverons des solutions pour les mettre en place. Cette description vous donne envie de connaître vos missions dans le détail ? Lisez juste en-dessous : Vos missions si vous les acceptez : Développer et maintenir les programmes informatiques dans le respect des délais, des normes et des évolutions du plan informatique, Conseiller, orienter, écouter et former les utilisateurs à l’emploi des programmes applicatifs Corriger rapidement les dysfonctionnements applicatifs identifiés Documenter les programmes et les mises à jour Veiller à l'application des procédures du système de management de la qualité et environnement concernant le poste Assurer toute autre tâche spécifique assignée par la hiérarchie Vos Compétences : Langages : PHP, HTML, CSS, JAVASCRIPT Base de données : MYSQL Et voilà, vous en savez un peu plus sur vos futures missions au sein de Rex-Rotary, il ne vous reste plus qu’à postuler ! N’hésitez pas à nous suivre sur les réseaux sociaux : https://www.linkedin.com/company/rex-rotary https://www.facebook.com/RexRotaryFrance https://twitter.com/RexRotaryFrance Type d'emploi : CDI Secteur d'activité Développement web/bases de données Expérience, formation et compétences souhaitées Vos Compétences : Langages : PHP, HTML, CSS, JAVASCRIPT Base de données : MYSQL Présentation de l’entreprise Rex Rotary, est une aventure commerciale depuis 1974. Filiale du Groupe RICOH France, nous souhaitons apporter la meilleure expertise (c’est vrai que c’est ambitieux mais on en est persuadé) dans le domaine des solutions d’impression, de la gestion de flux documentaires, du traitement de l’information et de la sauvegarde. Type d'emploi : CDI Type d'emploi : CDI Expérience: Informatique: 3 ans (Souhaité) HTML/CSS: 3 ans (Souhaité) Développement Web: 3 ans (Souhaité)",,Développeur,Rhône
pj_58c7c8e1e57ea527,Développeur WEB ( .NET) F/H,S.I.T.E.S,Écully (69),,"SITES - ingénierie, surveillance préventive des structures et des équipements génie civil et nucléaires, et de l'environnement, instrumentation, inspection, CND, SHM, SHMS, lasergrammétrie, topographie - Nos offres d'emploi et de stage Rejoignez notre Division du Développement Technique qui allie l’agilité et la dynamique du monde du digital au suivi des grands ouvrages du BTP. Nos projets sont variés, nos problématiques sortent de l’ordinaire, votre expérience sera unique. Considérés comme ""les Docteurs des structures du Génie civil"", nous mettons notre expertise d'investigation et de diagnostic au service de structures complexes et prestigieuses en France et à l'étranger. Ainsi, nous permettons à nos clients d'anticiper et pérenniser la vie de leurs infrastructures. SITES suit plus de 5 000 structures dans le monde dont la Pyramide du Louvre, le Viaduc de Millau, le parc français des Centrales nucléaires, les barrages hydroélectriques... DESCRIPTION DE L'OFFRE Au sein du service informatique « Logiciels et Système d’informations » en charge de réaliser tous les développements de progiciels pour l’interne ou l’externe, vous intégrez une équipe dynamique de Développeurs. En charge du développement de nouvelles applications métiers et modules correspondant aux besoins fonctionnels de l’entreprise, vous participez activement à l’écriture du code et aux tests de non-régression, à la rédaction de la documentation technique liée à la maintenabilité et la mise à jour de l’application. Vous assurez de manière autonome la maintenance évolutive et corrective des programmes et des applications. Vous contribuez au déploiement des développements réalisés. Sous la responsabilité du Responsable de Service, vous avez plus précisément pour missions: - De participer à la rédaction des spécifications, - De réaliser les développements, les tests unitaires et les tests d'intégration. Enfin, vous incarnez l’expertise technique informatique au sein de l’entreprise et à ce titre vous participerez régulièrement à la formation des équipes en charge du support et déploiement de nos applications en France et à l’étranger. Localisation du poste : Ecully (69) PROFIL: Titulaire d'un diplôme supérieur en informatique, vous êtes développeur (se) ? Vous justifiez d'une première expérience significative (au minimum 2 années) en développement .net ? Vous avez une bonne maitrise de l’architecture Webforms et MVC, vous connaissez l’interrogation des bases de données (Oracle ou SQL Server) et vous avez une appétence pour le HTML et Javascript? Et vous souhaitez participer activement à la pérennisation de nos plus belles structures et ouvrages ? Rejoignez-nous ! Le petit plus ? Une première expérience en développement ""responsive design"" (Foundation serait un réel atout) et surtout une passion pour le développement et une grande envie de bien de faire. Vous nous lisez et vous vous reconnaissez ? N'hésitez plus et postulez! Type d'emploi : Temps plein, CDI Expérience: HTML/CSS: 3 ans (Souhaité) Informatique: 3 ans (Souhaité) Développement Web: 3 ans (Souhaité)",,Développeur,Rhône
pj_8c9a6a4ccec891d4,Développeur Java H/F,AXESS GROUPE,Lyon (69),,"Pourquoi nous rejoindre ? Rejoindre AXESS GROUPE, c'est : Se donner la possibilité de booster sa carrière grâce à une expertise technique et des possibilités d'évolution. Evoluer dans une ambiance et un cadre de travail agréable Rejoindre une entreprise innovante avec des valeurs humaines fortes Depuis plus de 15 ans, AXESS GROUPE accompagne ses clients dans la digitalisation des process métiers et propose à ses clients, une offre numérique globale performante et sécurisée pour le succès de leurs projets digitaux. AXESS c'est une famille de plus de 250 collaborateurs, 7 agences en France (Lyon, Valence, Paris, Rennes, Chambéry, Dijon, Avignon), 3 pôles d'expertises (la gestion des infrastructures numériques, l'édition et l'intégration de logiciels métiers, les services associés), 10 centres d'expertises, 22 Millions de CA en 2018, une croissance à 2 chiffres... Axess Groupe recherche des talents du Numérique d'aujourd'hui et de demain pour compléter son équipe d'Experts ! Vous avez soif d'aventures, de nouveaux challenges, d'innovations technologiques ? Nous vous proposons un modèle basé sur la proximité, l'écoute, le plaisir de travailler ensemble et le développement de vos compétences et de votre carrière. Axess Business Solutions est reconnu comme expert de la transformation numérique, éditeur et intégrateur leader de solutions de gestion documentaire et dématérialisation des documents, entrants et sortants. Pour accompagner la croissance de notre activité et répondre aux défis techniques de notre métier, nous souhaitons renforcer l'équipe de développement. Pour cela nous recherchons un Ingénieur développement Java H/F doté d'une expérience de 3 ans à 5 ans en développement de logiciel. Au sein de l'équipe recherche et développement (8 personnes) et sous la responsabilité du Responsable Technique, votre objectif sera de faire évoluer nos solutions existantes et participer à la conception de nouvelles fonctionnalités. Votre job... Travailler sur la conception et le développement d'applications et de nouvelles fonctionnalités : - Conception et validation technique à partir des spécifications. - Développement FullStack (Front TS, Back J2EE, SQL). - Développement et mise en place de scénarii de tests. Expertise technique et participation à l'optimisation de nos solutions et des futures solutions : - Proposer des améliorations techniques et de développements sur nos solutions. - Pouvoir réaliser des audits de code. - Faire de la veille technologique. - Effectuer du support et de la maintenance sur les produits de la gamme Codexia. Votre lieu d'activité sera situé à Lyon 7. Et vous... Issu d'une formation d'Ingénieur en informatique ou équivalente, vous disposez d'une expérience de 3 à 5 ans dans le développement logiciel. Pour mener à bien vos missions, il vous faut maîtriser des technologies telles que Java EE, Dev Web, SpringBoot, Hibernatedes, Javascript, FrontEnd Javascript, bases de données (SQL, Rest) et des outils de gestion de sources (Maven). La connaissance d'Angular2, de Google Web Toolkit, Talend et JasperReport, deTalend et des outils de test Selenium et Gatling serait un plus pour ce poste. Votre polyvalence serait un plus et vous permettra d'évoluer au sein d'une entreprise diversifiée telle qu'Axess Groupe. Afin de travailler en collaboration avec l'équipe et de réussir les missions, une bonne capacité d'adaptation, de la rigueur et un esprit d'équipe sont indispensables. Type d'emploi : CDI Expérience: développeur java h/f ou similaire: 3 ans (Requis)",,Développeur,Rhône
p_9aef80ef98428bb2,Développeur Java (junior accepté :)) - Lyon - (H/F),AXOPEN,Lyon (69),,"Hello ! Vous cherchez un job de développeur JAVA, Javascript ou PHP cool, polyvalent et enrichissant ? Eh bien voilà c’est simple, vous voulez rejoindre notre équipe de développeurs AXOPEN ! AXO quoi ? AXOPEN ! On est une boite de développement située à Lyon. Cela fait maintenant 10 ans que l’on fait des projets informatiques pour nos clients, essentiellement des développements d’applications/logiciels web et mobiles. D’ailleurs, vous connaissez sûrement certains d’entre eux : EDF, Veolia, Feu Vert, etc. En dehors de la réalisation de projets innovants, AXOPEN c’est une équipe flexible, sympa, autonome et impliquée, composée exclusivement de développeurs passionnés ! Dans le cadre de notre croissance, nous recherchons des nouveaux talents pour venir compléter notre team développement ! Vos missions : Vous participerez au développement de projets informatiques : Conception Choix technologiques Développement d’applications web et logiciels Maintenance & évolutions Nous adapterons vos missions à votre profil ! Selon vos envies et vos compétences, vous pourrez également réaliser des projets dans d’autres technos : Angular, Symfony etc. Votre profil : Vous avez au minimum un BAC + 2 en informatique Vous avez de bonnes connaissances en Java Vous êtes autonome, touche à tout et vous aimez apprendre. Le développement pour vous, c’est bien plus qu’un métier, c’est une véritable passion ! Vivre chez AXOPEN, c'est : Bosser sur des projets innovants et variés Avoir des formations internes toutes les semaines sur les nouvelles technos Participer à des événements (afterworks, débats, LAN, tournois de babyfoot, etc.) Des avantages sociaux (parce que ça compte aussi) : mutuelle santé et prévoyance, tickets restaurant, 100% de l’abonnement TCL, PEE L’essentiel est dit, il est temps pour vous de postuler ! Pour postuler : Rendez-vous sur notre site AXOPEN rubrique « jobs » ou envoyez votre CV et votre techno préférée directement à recrutement[a]axopen.com. A bientôt ! Type d'emploi : CDI",04/10/2019,Développeur,Rhône
p_283edb6188ab0e56,Analyste développeur H/F,TMDS,Irigny (69),600 € - 1 000 € par mois,"Stage QA Tester Pourquoi venir chez nous ? Total M*arketing Digital S*olutions est né le 1er novembre 2018, du savoir-faire d'une startup et du désir du Total de le faire fructifier. TMDS conçoit et développe une plateforme technique novatrice basée sur les micro-services, permettant de répondre aux besoins métiers de digitalisation des filiales (pays) du groupe Total. Si tu as envie de vivre une expérience dans une start-up d’une dizaine de personnes qui a le soutien du plus grand groupe Français ? Tu as envie de travailler dans un environnement jeune, innovant et très dynamique où tu peux être impliqué dans la prise de décision ? TMDS est fait pour toi ! Descriptif du poste : TMDS recrute un/une testeur/se – QA(H/F) en stage (de 3 à 6 mois). En tant que membre à part entière de notre équipe technique, tu seras rattaché directement à notre Directeur Technique adjoint pour participer à l’amélioration de la qualité de nos plateformes. Tu auras également la chance de seconder notre Directeur Technique Adjoint dans tous ses projets et ses développements de R&D, et ainsi tu pourras lui apporter ta vision fonctionnelle tout en assurant la gestion du cycle de vie des anomalies détectées. Tu participeras : - Aux différentes phases de tests. - Écritures de test fonctionnels. - Tester de nouvelles fonctionnalités. - À la mise en place de validation de la qualité des données. - A la rédaction de documentation technique pour nos projets de recherches - Participer à l’organisation des RDV clients et User stories - À la mise en place de notre programme de R&D ainsi qu’au suivi de notre CIR. - Et bien plus encore… - Même développer si tu en as l’envie ! Profil recherché : Tu es issue d’un cursus informatique Tu es capable d’écrire des lignes de code Connaissance des outils de tests Connaissance de la méthodologie Agile Tu sais manier des jeux de données Tu es un bidouilleur dans l’âme Tu aimes travailler en équipe Tu es méthodique et rigoureux Tu es à la recherche de responsabilités Tu sais t’adapter aux différentes priorités Tu es passionné est avar de nouvelles connaissances Tu es ultra motivé, efficace, et persévérant 5 bonnes raisons de postuler chez TMDS : Un cadre de vie exceptionnel : Des bureaux sympas, une bonne ambiance, Lyon et sa région. Une équipe technique de très haut niveau. Le soutien d’un groupe très expérimenté dans l’industrie. Une structure ayant un très gros potentiel de développement. Un rôle essentiel dans la réussite de l’entreprise. Bonus : - Gratification - Titres-restaurant - 60% frais de transport Avantages : Participation au transport Titre-restaurant / Panier Type d'emploi : Temps plein, Stage Salaire : 600,00€ à 1 000,00€ /mois Expérience: testeur h/f ou similaire: 1 an (Souhaité)",04/10/2019,Développeur,Rhône
